time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure,Month_Day_Time,Month_Day_Time_numeric
2012-09-23 04:00:00+00:00,14.32,83.4,0.0,0.0,0.0,345.05,3.86,234.0,100430.0,2025-09-23 04:00:00+00:00,1758600000.0
2012-09-23 05:00:00+00:00,13.87,83.35,0.0,0.0,0.0,333.85,3.86,234.0,100450.0,2025-09-23 05:00:00+00:00,1758603600.0
2012-09-23 06:00:00+00:00,13.24,83.25,0.0,0.0,0.0,310.05,4.21,242.0,100460.0,2025-09-23 06:00:00+00:00,1758607200.0
2012-09-23 07:00:00+00:00,12.23,83.15,0.0,0.0,0.0,315.25,4.76,258.0,100510.0,2025-09-23 07:00:00+00:00,1758610800.0
2012-09-23 08:00:00+00:00,11.36,80.1,0.0,0.0,0.0,305.55,4.48,260.0,100570.0,2025-09-23 08:00:00+00:00,1758614400.0
2012-09-23 09:00:00+00:00,10.61,77.15,0.0,0.0,0.0,281.2,4.28,258.0,100630.0,2025-09-23 09:00:00+00:00,1758618000.0
2012-09-23 10:00:00+00:00,10.18,79.95,0.0,0.0,0.0,272.1,3.93,254.0,100690.0,2025-09-23 10:00:00+00:00,1758621600.0
2012-09-23 11:00:00+00:00,9.92,82.95,33.8,0.0,33.8,269.4,3.72,250.0,100730.0,2025-09-23 11:00:00+00:00,1758625200.0
2012-09-23 12:00:00+00:00,10.47,80.05,243.45,799.64,70.25,272.3,4.0,250.0,100800.0,2025-09-23 12:00:00+00:00,1758628800.0
2012-09-23 13:00:00+00:00,11.34,77.2,323.5,595.38,96.55,288.55,6.07,258.0,100830.0,2025-09-23 13:00:00+00:00,1758632400.0
2012-09-23 14:00:00+00:00,11.72,74.55,453.55,570.47,157.2,303.25,5.38,255.0,100880.0,2025-09-23 14:00:00+00:00,1758636000.0
2012-09-23 15:00:00+00:00,12.39,71.95,548.65,685.15,122.45,305.75,5.17,251.0,100930.0,2025-09-23 15:00:00+00:00,1758639600.0
2012-09-23 16:00:00+00:00,12.94,62.3,635.8,755.08,120.9,286.4,5.31,251.0,100960.0,2025-09-23 16:00:00+00:00,1758643200.0
2012-09-23 17:00:00+00:00,13.53,58.0,552.5,647.56,102.45,294.15,5.79,256.0,101000.0,2025-09-23 17:00:00+00:00,1758646800.0
2012-09-23 18:00:00+00:00,13.75,53.85,520.0,630.16,103.85,308.3,5.72,259.0,101010.0,2025-09-23 18:00:00+00:00,1758650400.0
2012-09-23 19:00:00+00:00,14.22,50.1,420.0,556.98,96.7,298.8,5.66,254.0,101010.0,2025-09-23 19:00:00+00:00,1758654000.0
2012-09-23 20:00:00+00:00,14.41,48.25,315.45,512.75,79.25,296.3,5.52,256.0,101050.0,2025-09-23 20:00:00+00:00,1758657600.0
2012-09-23 21:00:00+00:00,14.29,46.5,156.9,351.79,48.15,293.55,5.1,261.0,101070.0,2025-09-23 21:00:00+00:00,1758661200.0
2012-09-23 22:00:00+00:00,13.68,48.15,24.7,90.29,12.4,289.7,3.72,262.0,101140.0,2025-09-23 22:00:00+00:00,1758664800.0
2012-09-23 23:00:00+00:00,12.71,51.65,0.0,0.0,0.0,289.9,2.9,262.0,101200.0,2025-09-23 23:00:00+00:00,1758668400.0
2012-09-24 00:00:00+00:00,11.74,59.7,0.0,0.0,0.0,278.85,2.55,268.0,101300.0,2025-09-24 00:00:00+00:00,1758672000.0
2012-09-24 01:00:00+00:00,10.86,66.55,0.0,0.0,0.0,273.75,2.28,278.0,101350.0,2025-09-24 01:00:00+00:00,1758675600.0
2012-09-24 02:00:00+00:00,10.09,71.6,0.0,0.0,0.0,272.3,2.0,284.0,101400.0,2025-09-24 02:00:00+00:00,1758679200.0
2012-09-24 03:00:00+00:00,9.5,74.2,0.0,0.0,0.0,277.3,1.93,289.0,101410.0,2025-09-24 03:00:00+00:00,1758682800.0
2012-09-24 04:00:00+00:00,8.87,79.75,0.0,0.0,0.0,274.2,1.79,293.0,101400.0,2025-09-24 04:00:00+00:00,1758686400.0
2012-09-24 05:00:00+00:00,8.27,85.85,0.0,0.0,0.0,281.75,1.59,294.0,101390.0,2025-09-24 05:00:00+00:00,1758690000.0
2012-09-24 06:00:00+00:00,8.08,82.7,0.0,0.0,0.0,276.95,1.24,283.0,101360.0,2025-09-24 06:00:00+00:00,1758693600.0
2012-09-24 07:00:00+00:00,9.03,79.85,0.0,0.0,0.0,264.75,0.83,236.0,101380.0,2025-09-24 07:00:00+00:00,1758697200.0
2012-09-24 08:00:00+00:00,7.46,89.0,0.0,0.0,0.0,269.6,1.24,211.0,101380.0,2025-09-24 08:00:00+00:00,1758700800.0
2012-09-24 09:00:00+00:00,6.93,92.35,0.0,0.0,0.0,277.5,1.38,201.0,101410.0,2025-09-24 09:00:00+00:00,1758704400.0
2012-09-24 10:00:00+00:00,6.51,92.35,0.0,0.0,0.0,276.75,1.52,202.0,101400.0,2025-09-24 10:00:00+00:00,1758708000.0
2012-09-24 11:00:00+00:00,6.53,92.35,34.05,0.0,34.05,286.05,1.72,205.0,101450.0,2025-09-24 11:00:00+00:00,1758711600.0
2012-09-24 12:00:00+00:00,8.18,95.8,236.2,763.96,73.65,277.3,1.66,207.0,101440.0,2025-09-24 12:00:00+00:00,1758715200.0
2012-09-24 13:00:00+00:00,10.1,82.95,408.85,833.98,94.25,275.6,2.21,217.0,101460.0,2025-09-24 13:00:00+00:00,1758718800.0
2012-09-24 14:00:00+00:00,11.47,74.55,559.0,886.92,101.95,277.7,2.9,229.0,101450.0,2025-09-24 14:00:00+00:00,1758722400.0
2012-09-24 15:00:00+00:00,12.73,64.55,623.2,840.2,104.25,280.8,3.72,233.0,101430.0,2025-09-24 15:00:00+00:00,1758726000.0
2012-09-24 16:00:00+00:00,13.63,53.85,630.25,713.34,147.15,291.65,4.14,233.0,101370.0,2025-09-24 16:00:00+00:00,1758729600.0
2012-09-24 17:00:00+00:00,14.29,50.1,627.9,686.79,154.0,300.75,4.28,233.0,101340.0,2025-09-24 17:00:00+00:00,1758733200.0
2012-09-24 18:00:00+00:00,14.96,45.05,564.55,649.1,139.3,298.4,4.83,234.0,101250.0,2025-09-24 18:00:00+00:00,1758736800.0
2012-09-24 19:00:00+00:00,14.62,46.6,473.35,587.52,135.55,307.3,4.69,235.0,101190.0,2025-09-24 19:00:00+00:00,1758740400.0
2012-09-24 20:00:00+00:00,14.87,46.6,315.85,486.1,94.7,299.2,4.69,230.0,101130.0,2025-09-24 20:00:00+00:00,1758744000.0
2012-09-24 21:00:00+00:00,14.47,50.25,150.35,305.82,57.6,296.65,3.72,226.0,101080.0,2025-09-24 21:00:00+00:00,1758747600.0
2012-09-24 22:00:00+00:00,13.61,55.9,25.85,104.76,12.2,299.95,3.59,217.0,101070.0,2025-09-24 22:00:00+00:00,1758751200.0
2012-09-24 23:00:00+00:00,12.31,64.45,0.0,0.0,0.0,283.1,3.59,210.0,101100.0,2025-09-24 23:00:00+00:00,1758754800.0
2012-09-25 00:00:00+00:00,11.41,66.75,0.0,0.0,0.0,279.45,3.72,209.0,101100.0,2025-09-25 00:00:00+00:00,1758758400.0
2012-09-25 01:00:00+00:00,10.78,71.7,0.0,0.0,0.0,276.85,3.79,209.0,101110.0,2025-09-25 01:00:00+00:00,1758762000.0
2012-09-25 02:00:00+00:00,10.35,74.3,0.0,0.0,0.0,283.1,3.59,205.0,101100.0,2025-09-25 02:00:00+00:00,1758765600.0
2012-09-25 03:00:00+00:00,9.91,74.3,0.0,0.0,0.0,278.85,3.45,193.0,101090.0,2025-09-25 03:00:00+00:00,1758769200.0
2012-09-25 04:00:00+00:00,9.76,77.0,0.0,0.0,0.0,287.75,3.66,185.0,101040.0,2025-09-25 04:00:00+00:00,1758772800.0
2012-09-25 05:00:00+00:00,9.73,74.2,0.0,0.0,0.0,289.7,3.93,185.0,101010.0,2025-09-25 05:00:00+00:00,1758776400.0
2012-09-25 06:00:00+00:00,9.77,74.2,0.0,0.0,0.0,289.5,4.21,188.0,100960.0,2025-09-25 06:00:00+00:00,1758780000.0
2012-09-25 07:00:00+00:00,10.42,66.55,0.0,0.0,0.0,282.75,4.69,194.0,100880.0,2025-09-25 07:00:00+00:00,1758783600.0
2012-09-25 08:00:00+00:00,10.6,64.1,0.0,0.0,0.0,286.8,4.76,199.0,100850.0,2025-09-25 08:00:00+00:00,1758787200.0
2012-09-25 09:00:00+00:00,10.92,61.85,0.0,0.0,0.0,296.65,4.97,202.0,100860.0,2025-09-25 09:00:00+00:00,1758790800.0
2012-09-25 10:00:00+00:00,11.25,59.6,0.0,0.0,0.0,307.7,4.9,207.0,100870.0,2025-09-25 10:00:00+00:00,1758794400.0
2012-09-25 11:00:00+00:00,11.4,61.85,37.85,0.0,37.85,307.7,4.62,208.0,100870.0,2025-09-25 11:00:00+00:00,1758798000.0
2012-09-25 12:00:00+00:00,11.76,62.0,236.9,812.49,67.15,290.65,4.55,208.0,100940.0,2025-09-25 12:00:00+00:00,1758801600.0
2012-09-25 13:00:00+00:00,12.98,62.3,373.05,697.55,112.7,298.6,4.0,204.0,100950.0,2025-09-25 13:00:00+00:00,1758805200.0
2012-09-25 14:00:00+00:00,14.41,58.1,535.55,854.68,98.7,300.95,4.9,211.0,100990.0,2025-09-25 14:00:00+00:00,1758808800.0
2012-09-25 15:00:00+00:00,15.81,56.35,629.15,848.65,108.75,298.6,5.52,220.0,100980.0,2025-09-25 15:00:00+00:00,1758812400.0
2012-09-25 16:00:00+00:00,17.04,52.75,664.3,817.74,114.35,300.55,5.72,226.0,100990.0,2025-09-25 16:00:00+00:00,1758816000.0
2012-09-25 17:00:00+00:00,17.97,51.0,643.9,759.24,123.8,312.75,5.59,230.0,101000.0,2025-09-25 17:00:00+00:00,1758819600.0
2012-09-25 18:00:00+00:00,18.87,49.3,428.0,436.47,144.35,318.55,6.0,236.0,101000.0,2025-09-25 18:00:00+00:00,1758823200.0
2012-09-25 19:00:00+00:00,19.05,53.15,295.35,352.8,94.45,344.3,4.62,235.0,100970.0,2025-09-25 19:00:00+00:00,1758826800.0
2012-09-25 20:00:00+00:00,18.96,59.05,247.9,388.0,73.6,357.85,3.66,233.0,100970.0,2025-09-25 20:00:00+00:00,1758830400.0
2012-09-25 21:00:00+00:00,18.88,61.2,123.5,250.66,48.95,355.1,3.03,230.0,100990.0,2025-09-25 21:00:00+00:00,1758834000.0
2012-09-25 22:00:00+00:00,18.12,63.3,19.05,65.53,10.9,344.1,2.41,221.0,100990.0,2025-09-25 22:00:00+00:00,1758837600.0
2012-09-25 23:00:00+00:00,16.9,67.75,0.0,0.0,0.0,331.9,2.34,206.0,101010.0,2025-09-25 23:00:00+00:00,1758841200.0
2012-09-26 00:00:00+00:00,15.61,72.55,0.0,0.0,0.0,322.4,2.41,192.0,101030.0,2025-09-26 00:00:00+00:00,1758844800.0
2012-09-26 01:00:00+00:00,14.67,77.75,0.0,0.0,0.0,319.25,2.62,182.0,101040.0,2025-09-26 01:00:00+00:00,1758848400.0
2012-09-26 02:00:00+00:00,14.03,77.65,0.0,0.0,0.0,312.75,3.03,173.0,101050.0,2025-09-26 02:00:00+00:00,1758852000.0
2012-09-26 03:00:00+00:00,13.69,77.6,0.0,0.0,0.0,307.7,3.31,172.0,101010.0,2025-09-26 03:00:00+00:00,1758855600.0
2012-09-26 04:00:00+00:00,13.56,72.2,0.0,0.0,0.0,309.25,3.31,177.0,101000.0,2025-09-26 04:00:00+00:00,1758859200.0
2012-09-26 05:00:00+00:00,13.34,69.55,0.0,0.0,0.0,305.2,3.1,183.0,100970.0,2025-09-26 05:00:00+00:00,1758862800.0
2012-09-26 06:00:00+00:00,13.03,69.55,0.0,0.0,0.0,302.65,2.9,181.0,100950.0,2025-09-26 06:00:00+00:00,1758866400.0
2012-09-26 07:00:00+00:00,12.88,72.05,0.0,0.0,0.0,319.5,3.03,178.0,100900.0,2025-09-26 07:00:00+00:00,1758870000.0
2012-09-26 08:00:00+00:00,12.71,72.05,0.0,0.0,0.0,313.1,3.17,178.0,100870.0,2025-09-26 08:00:00+00:00,1758873600.0
2012-09-26 09:00:00+00:00,12.76,72.05,0.0,0.0,0.0,322.4,3.17,181.0,100870.0,2025-09-26 09:00:00+00:00,1758877200.0
2012-09-26 10:00:00+00:00,12.84,72.05,0.0,0.0,0.0,323.0,3.45,182.0,100880.0,2025-09-26 10:00:00+00:00,1758880800.0
2012-09-26 11:00:00+00:00,12.77,74.7,22.4,0.0,22.4,313.9,3.52,181.0,100890.0,2025-09-26 11:00:00+00:00,1758884400.0
2012-09-26 12:00:00+00:00,13.29,74.75,59.6,64.13,46.45,330.95,3.38,183.0,100890.0,2025-09-26 12:00:00+00:00,1758888000.0
2012-09-26 13:00:00+00:00,14.0,74.95,104.55,51.46,85.55,362.5,3.24,186.0,100880.0,2025-09-26 13:00:00+00:00,1758891600.0
2012-09-26 14:00:00+00:00,14.76,75.0,153.4,106.33,99.5,370.6,3.03,186.0,100870.0,2025-09-26 14:00:00+00:00,1758895200.0
2012-09-26 15:00:00+00:00,15.71,75.15,284.8,122.96,209.95,363.45,3.17,182.0,100810.0,2025-09-26 15:00:00+00:00,1758898800.0
2012-09-26 16:00:00+00:00,17.36,72.8,330.25,222.23,181.85,371.95,4.69,202.0,100790.0,2025-09-26 16:00:00+00:00,1758902400.0
2012-09-26 17:00:00+00:00,18.55,70.45,341.95,84.56,284.45,377.4,4.62,215.0,100750.0,2025-09-26 17:00:00+00:00,1758906000.0
2012-09-26 18:00:00+00:00,18.9,72.95,434.7,470.24,131.6,375.65,5.59,233.0,100710.0,2025-09-26 18:00:00+00:00,1758909600.0
2012-09-26 19:00:00+00:00,20.22,65.95,287.25,352.37,88.55,356.3,4.62,237.0,100750.0,2025-09-26 19:00:00+00:00,1758913200.0
2012-09-26 20:00:00+00:00,19.31,70.55,210.5,308.46,73.7,370.0,4.21,251.0,100740.0,2025-09-26 20:00:00+00:00,1758916800.0
2012-09-26 21:00:00+00:00,17.35,78.1,83.4,143.71,41.5,368.1,4.0,282.0,100820.0,2025-09-26 21:00:00+00:00,1758920400.0
2012-09-26 22:00:00+00:00,15.83,80.65,6.6,18.57,4.4,362.3,3.52,304.0,100890.0,2025-09-26 22:00:00+00:00,1758924000.0
2012-09-26 23:00:00+00:00,14.81,75.0,0.0,0.0,0.0,373.5,3.45,319.0,101030.0,2025-09-26 23:00:00+00:00,1758927600.0
2012-09-27 00:00:00+00:00,13.72,72.2,0.0,0.0,0.0,359.2,3.38,331.0,101130.0,2025-09-27 00:00:00+00:00,1758931200.0
2012-09-27 01:00:00+00:00,12.88,72.05,0.0,0.0,0.0,356.0,2.48,334.0,101230.0,2025-09-27 01:00:00+00:00,1758934800.0
2012-09-27 02:00:00+00:00,12.47,69.45,0.0,0.0,0.0,353.75,1.79,332.0,101320.0,2025-09-27 02:00:00+00:00,1758938400.0
2012-09-27 03:00:00+00:00,12.1,69.35,0.0,0.0,0.0,348.55,2.07,341.0,101330.0,2025-09-27 03:00:00+00:00,1758942000.0
2012-09-27 04:00:00+00:00,11.86,71.85,0.0,0.0,0.0,344.5,1.79,340.0,101410.0,2025-09-27 04:00:00+00:00,1758945600.0
2012-09-27 05:00:00+00:00,11.51,71.85,0.0,0.0,0.0,335.0,1.72,329.0,101450.0,2025-09-27 05:00:00+00:00,1758949200.0
2012-09-27 06:00:00+00:00,11.13,74.45,0.0,0.0,0.0,325.3,1.66,314.0,101480.0,2025-09-27 06:00:00+00:00,1758952800.0
2012-09-27 07:00:00+00:00,10.5,80.05,0.0,0.0,0.0,294.95,1.86,302.0,101540.0,2025-09-27 07:00:00+00:00,1758956400.0
2012-09-27 08:00:00+00:00,10.25,82.95,0.0,0.0,0.0,306.75,1.93,289.0,101560.0,2025-09-27 08:00:00+00:00,1758960000.0
2012-09-27 09:00:00+00:00,9.87,82.9,0.0,0.0,0.0,295.5,2.14,286.0,101600.0,2025-09-27 09:00:00+00:00,1758963600.0
2012-09-27 10:00:00+00:00,9.42,82.9,0.0,0.0,0.0,284.3,2.41,293.0,101670.0,2025-09-27 10:00:00+00:00,1758967200.0
2012-09-27 11:00:00+00:00,8.95,82.85,31.3,0.0,31.3,276.75,2.55,307.0,101750.0,2025-09-27 11:00:00+00:00,1758970800.0
2012-09-27 12:00:00+00:00,9.39,79.9,238.35,862.48,64.85,278.85,2.48,326.0,101830.0,2025-09-27 12:00:00+00:00,1758974400.0
2012-09-27 13:00:00+00:00,10.42,69.1,406.95,897.4,79.25,272.5,2.97,345.0,101910.0,2025-09-27 13:00:00+00:00,1758978000.0
2012-09-27 14:00:00+00:00,11.36,66.65,532.45,852.89,103.75,273.65,2.83,359.0,101960.0,2025-09-27 14:00:00+00:00,1758981600.0
2012-09-27 15:00:00+00:00,12.2,59.85,607.35,822.37,110.45,273.45,2.14,358.0,102000.0,2025-09-27 15:00:00+00:00,1758985200.0
2012-09-27 16:00:00+00:00,13.05,53.7,638.15,781.16,120.25,277.7,1.79,337.0,102020.0,2025-09-27 16:00:00+00:00,1758988800.0
2012-09-27 17:00:00+00:00,13.77,50.0,544.3,482.12,218.9,278.3,2.0,326.0,101970.0,2025-09-27 17:00:00+00:00,1758992400.0
2012-09-27 18:00:00+00:00,14.25,46.5,422.65,136.26,335.55,300.35,1.86,330.0,101920.0,2025-09-27 18:00:00+00:00,1758996000.0
2012-09-27 19:00:00+00:00,13.52,48.15,404.55,376.29,194.45,326.3,0.97,327.0,101960.0,2025-09-27 19:00:00+00:00,1758999600.0
2012-09-27 20:00:00+00:00,13.37,49.85,312.6,457.9,112.15,311.75,0.0,136.0,101930.0,2025-09-27 20:00:00+00:00,1759003200.0
2012-09-27 21:00:00+00:00,12.92,51.75,160.1,367.0,55.25,287.75,1.1,159.0,101920.0,2025-09-27 21:00:00+00:00,1759006800.0
2012-09-27 22:00:00+00:00,12.01,57.65,20.25,87.09,10.45,267.85,1.72,171.0,101950.0,2025-09-27 22:00:00+00:00,1759010400.0
2012-09-27 23:00:00+00:00,10.82,71.7,0.0,0.0,0.0,265.9,1.93,180.0,101990.0,2025-09-27 23:00:00+00:00,1759014000.0
2012-09-28 00:00:00+00:00,9.73,79.9,0.0,0.0,0.0,263.6,2.0,183.0,102010.0,2025-09-28 00:00:00+00:00,1759017600.0
2012-09-28 01:00:00+00:00,8.94,85.95,0.0,0.0,0.0,262.15,1.93,181.0,102030.0,2025-09-28 01:00:00+00:00,1759021200.0
2012-09-28 02:00:00+00:00,8.19,92.4,0.0,0.0,0.0,261.25,1.72,179.0,102020.0,2025-09-28 02:00:00+00:00,1759024800.0
2012-09-28 03:00:00+00:00,7.47,95.8,0.0,0.0,0.0,264.75,1.45,177.0,102030.0,2025-09-28 03:00:00+00:00,1759028400.0
2012-09-28 04:00:00+00:00,7.24,99.4,0.0,0.0,0.0,260.3,1.31,163.0,102000.0,2025-09-28 04:00:00+00:00,1759032000.0
2012-09-28 05:00:00+00:00,6.46,95.8,0.0,0.0,0.0,277.9,1.38,139.0,101990.0,2025-09-28 05:00:00+00:00,1759035600.0
2012-09-28 06:00:00+00:00,6.06,95.8,0.0,0.0,0.0,302.1,1.38,125.0,101950.0,2025-09-28 06:00:00+00:00,1759039200.0
2012-09-28 07:00:00+00:00,6.54,95.8,0.0,0.0,0.0,309.65,1.66,107.0,101950.0,2025-09-28 07:00:00+00:00,1759042800.0
2012-09-28 08:00:00+00:00,6.44,95.8,0.0,0.0,0.0,289.7,1.72,86.0,101920.0,2025-09-28 08:00:00+00:00,1759046400.0
2012-09-28 09:00:00+00:00,6.47,92.35,0.0,0.0,0.0,284.5,2.0,81.0,101910.0,2025-09-28 09:00:00+00:00,1759050000.0
2012-09-28 10:00:00+00:00,6.44,92.35,0.0,0.0,0.0,304.05,2.14,86.0,101890.0,2025-09-28 10:00:00+00:00,1759053600.0
2012-09-28 11:00:00+00:00,6.14,92.3,33.65,0.0,33.65,289.7,2.21,82.0,101850.0,2025-09-28 11:00:00+00:00,1759057200.0
2012-09-28 12:00:00+00:00,6.51,89.0,187.85,469.45,95.25,286.05,2.21,78.0,101820.0,2025-09-28 12:00:00+00:00,1759060800.0
2012-09-28 13:00:00+00:00,7.59,89.0,395.8,790.52,110.35,285.25,2.07,78.0,101790.0,2025-09-28 13:00:00+00:00,1759064400.0
2012-09-28 14:00:00+00:00,9.61,77.0,531.6,817.19,124.35,270.75,2.14,79.0,101760.0,2025-09-28 14:00:00+00:00,1759068000.0
2012-09-28 15:00:00+00:00,11.4,71.75,617.6,801.0,137.25,273.25,2.28,81.0,101730.0,2025-09-28 15:00:00+00:00,1759071600.0
2012-09-28 16:00:00+00:00,12.87,66.95,642.95,783.6,127.2,280.05,2.28,88.0,101670.0,2025-09-28 16:00:00+00:00,1759075200.0
2012-09-28 17:00:00+00:00,14.03,62.55,611.85,753.98,106.8,283.5,2.21,107.0,101600.0,2025-09-28 17:00:00+00:00,1759078800.0
2012-09-28 18:00:00+00:00,14.96,60.5,533.95,655.95,118.15,293.2,2.21,123.0,101500.0,2025-09-28 18:00:00+00:00,1759082400.0
2012-09-28 19:00:00+00:00,15.89,58.45,351.5,417.17,120.9,299.95,2.34,142.0,101370.0,2025-09-28 19:00:00+00:00,1759086000.0
2012-09-28 20:00:00+00:00,16.04,58.6,198.05,245.13,92.15,320.1,2.48,143.0,101340.0,2025-09-28 20:00:00+00:00,1759089600.0
2012-09-28 21:00:00+00:00,15.54,62.85,71.8,102.02,43.25,345.85,3.03,140.0,101300.0,2025-09-28 21:00:00+00:00,1759093200.0
2012-09-28 22:00:00+00:00,14.46,67.35,8.95,23.45,6.45,345.25,3.17,142.0,101320.0,2025-09-28 22:00:00+00:00,1759096800.0
2012-09-28 23:00:00+00:00,13.38,77.5,0.0,0.0,0.0,344.65,2.76,141.0,101340.0,2025-09-28 23:00:00+00:00,1759100400.0
2012-09-29 00:00:00+00:00,12.73,77.45,0.0,0.0,0.0,343.9,2.34,136.0,101350.0,2025-09-29 00:00:00+00:00,1759104000.0
2012-09-29 01:00:00+00:00,12.21,83.15,0.0,0.0,0.0,332.6,1.93,120.0,101320.0,2025-09-29 01:00:00+00:00,1759107600.0
2012-09-29 02:00:00+00:00,11.91,83.15,0.0,0.0,0.0,337.7,1.79,108.0,101330.0,2025-09-29 02:00:00+00:00,1759111200.0
2012-09-29 03:00:00+00:00,11.4,86.15,0.0,0.0,0.0,319.9,1.86,103.0,101270.0,2025-09-29 03:00:00+00:00,1759114800.0
2012-09-29 04:00:00+00:00,11.19,89.3,0.0,0.0,0.0,326.1,1.79,99.0,101250.0,2025-09-29 04:00:00+00:00,1759118400.0
2012-09-29 05:00:00+00:00,11.24,89.3,0.0,0.0,0.0,342.15,1.66,85.0,101230.0,2025-09-29 05:00:00+00:00,1759122000.0
2012-09-29 06:00:00+00:00,10.94,89.3,0.0,0.0,0.0,323.2,1.79,63.0,101210.0,2025-09-29 06:00:00+00:00,1759125600.0
2012-09-29 07:00:00+00:00,10.68,92.5,0.0,0.0,0.0,336.15,2.0,39.0,101200.0,2025-09-29 07:00:00+00:00,1759129200.0
2012-09-29 08:00:00+00:00,10.66,92.5,0.0,0.0,0.0,341.75,2.07,32.0,101170.0,2025-09-29 08:00:00+00:00,1759132800.0
2012-09-29 09:00:00+00:00,10.5,89.25,0.0,0.0,0.0,336.35,2.21,27.0,101160.0,2025-09-29 09:00:00+00:00,1759136400.0
2012-09-29 10:00:00+00:00,10.38,92.5,0.0,0.0,0.0,339.45,2.28,24.0,101160.0,2025-09-29 10:00:00+00:00,1759140000.0
2012-09-29 11:00:00+00:00,10.39,92.5,4.25,0.0,4.25,351.05,2.28,20.0,101180.0,2025-09-29 11:00:00+00:00,1759143600.0
2012-09-29 12:00:00+00:00,10.41,89.25,34.85,62.59,22.75,349.1,2.55,19.0,101230.0,2025-09-29 12:00:00+00:00,1759147200.0
2012-09-29 13:00:00+00:00,10.7,86.05,30.5,8.26,27.55,348.35,2.76,20.0,101210.0,2025-09-29 13:00:00+00:00,1759150800.0
2012-09-29 14:00:00+00:00,10.94,86.1,27.5,0.0,27.5,352.8,2.76,20.0,101190.0,2025-09-29 14:00:00+00:00,1759154400.0
2012-09-29 15:00:00+00:00,11.2,86.1,67.8,0.0,67.8,357.25,2.83,22.0,101200.0,2025-09-29 15:00:00+00:00,1759158000.0
2012-09-29 16:00:00+00:00,11.61,83.1,35.7,0.0,35.7,356.85,3.59,28.0,101170.0,2025-09-29 16:00:00+00:00,1759161600.0
2012-09-29 17:00:00+00:00,11.68,86.15,52.4,0.0,52.4,362.3,3.52,27.0,101140.0,2025-09-29 17:00:00+00:00,1759165200.0
2012-09-29 18:00:00+00:00,11.7,86.15,40.85,7.8,35.95,361.1,4.0,26.0,101100.0,2025-09-29 18:00:00+00:00,1759168800.0
2012-09-29 19:00:00+00:00,11.36,86.1,29.7,0.0,29.7,360.55,4.21,27.0,101120.0,2025-09-29 19:00:00+00:00,1759172400.0
2012-09-29 20:00:00+00:00,11.1,89.3,10.6,0.0,10.6,360.75,4.14,28.0,101090.0,2025-09-29 20:00:00+00:00,1759176000.0
2012-09-29 21:00:00+00:00,10.72,92.5,5.6,0.0,5.6,359.95,4.14,25.0,101090.0,2025-09-29 21:00:00+00:00,1759179600.0
2012-09-29 22:00:00+00:00,10.62,92.5,0.7,0.0,0.7,359.75,4.21,25.0,101090.0,2025-09-29 22:00:00+00:00,1759183200.0
2012-09-29 23:00:00+00:00,10.57,92.5,0.0,0.0,0.0,360.55,4.21,26.0,101110.0,2025-09-29 23:00:00+00:00,1759186800.0
2012-09-30 00:00:00+00:00,10.54,92.5,0.0,0.0,0.0,359.2,4.14,28.0,101120.0,2025-09-30 00:00:00+00:00,1759190400.0
2012-09-30 01:00:00+00:00,10.47,92.5,0.0,0.0,0.0,359.1,4.07,30.0,101090.0,2025-09-30 01:00:00+00:00,1759194000.0
2012-09-30 02:00:00+00:00,10.4,92.5,0.0,0.0,0.0,359.0,4.0,31.0,101070.0,2025-09-30 02:00:00+00:00,1759197600.0
2012-09-30 03:00:00+00:00,10.45,92.5,0.0,0.0,0.0,359.0,4.0,32.0,101050.0,2025-09-30 03:00:00+00:00,1759201200.0
2012-09-30 04:00:00+00:00,10.38,92.5,0.0,0.0,0.0,358.6,3.86,34.0,101030.0,2025-09-30 04:00:00+00:00,1759204800.0
2012-09-30 05:00:00+00:00,10.33,92.5,0.0,0.0,0.0,359.2,3.93,35.0,100970.0,2025-09-30 05:00:00+00:00,1759208400.0
2012-09-30 06:00:00+00:00,10.37,92.5,0.0,0.0,0.0,358.8,3.79,37.0,100960.0,2025-09-30 06:00:00+00:00,1759212000.0
2012-09-30 07:00:00+00:00,10.35,92.5,0.0,0.0,0.0,359.4,3.72,38.0,100950.0,2025-09-30 07:00:00+00:00,1759215600.0
2012-09-30 08:00:00+00:00,10.4,92.5,0.0,0.0,0.0,359.2,3.52,36.0,100890.0,2025-09-30 08:00:00+00:00,1759219200.0
2012-09-30 09:00:00+00:00,10.49,92.5,0.0,0.0,0.0,359.75,3.24,38.0,100880.0,2025-09-30 09:00:00+00:00,1759222800.0
2012-09-30 10:00:00+00:00,10.58,92.5,0.0,0.0,0.0,360.35,3.31,37.0,100870.0,2025-09-30 10:00:00+00:00,1759226400.0
2012-09-30 11:00:00+00:00,10.68,92.5,6.8,0.0,6.8,361.7,3.24,38.0,100850.0,2025-09-30 11:00:00+00:00,1759230000.0
2012-09-30 12:00:00+00:00,10.88,95.9,16.55,0.0,16.55,361.5,3.45,42.0,100870.0,2025-09-30 12:00:00+00:00,1759233600.0
2012-09-30 13:00:00+00:00,11.04,92.55,42.0,0.28,41.9,363.45,3.38,38.0,100850.0,2025-09-30 13:00:00+00:00,1759237200.0
